Cluster number,Household number,Line number,Cluster number,Household number,Man's line number,Interviewer number,Supervisor number,Interviewer number,Day of interview
389.0,17.0,2.0,389.0,17.0,2.0,153.0,150.0,153.0,22.0
389.0,19.0,4.0,389.0,19.0,4.0,153.0,150.0,153.0,23.0
389.0,23.0,1.0,389.0,23.0,1.0,151.0,150.0,151.0,23.0
390.0,1.0,1.0,390.0,1.0,1.0,151.0,150.0,151.0,24.0
390.0,3.0,1.0,390.0,3.0,1.0,151.0,150.0,151.0,24.0
390.0,17.0,1.0,390.0,17.0,1.0,153.0,150.0,153.0,24.0
390.0,19.0,1.0,390.0,19.0,1.0,153.0,150.0,153.0,24.0
391.0,6.0,3.0,391.0,6.0,3.0,151.0,150.0,151.0,16.0
391.0,8.0,1.0,391.0,8.0,1.0,151.0,150.0,151.0,15.0
391.0,14.0,1.0,391.0,14.0,1.0,153.0,150.0,153.0,15.0
391.0,16.0,1.0,391.0,16.0,1.0,153.0,150.0,153.0,15.0
391.0,18.0,1.0,391.0,18.0,1.0,151.0,150.0,151.0,14.0
391.0,18.0,5.0,391.0,18.0,5.0,151.0,150.0,151.0,14.0
391.0,24.0,1.0,391.0,24.0,1.0,153.0,150.0,153.0,16.0
392.0,2.0,3.0,392.0,2.0,3.0,151.0,150.0,151.0,12.0
392.0,6.0,2.0,392.0,6.0,2.0,151.0,150.0,151.0,13.0
392.0,10.0,2.0,392.0,10.0,2.0,153.0,150.0,153.0,14.0
392.0,10.0,3.0,392.0,10.0,3.0,153.0,150.0,153.0,14.0
392.0,10.0,6.0,392.0,10.0,6.0,153.0,150.0,153.0,14.0
392.0,14.0,1.0,392.0,14.0,1.0,151.0,150.0,151.0,13.0
392.0,16.0,1.0,392.0,16.0,1.0,151.0,150.0,151.0,13.0
392.0,16.0,3.0,392.0,16.0,3.0,151.0,150.0,151.0,13.0
392.0,20.0,1.0,392.0,20.0,1.0,153.0,150.0,153.0,14.0
392.0,22.0,2.0,392.0,22.0,2.0,153.0,150.0,153.0,13.0
393.0,3.0,3.0,393.0,3.0,3.0,151.0,150.0,151.0,10.0
393.0,7.0,1.0,393.0,7.0,1.0,151.0,150.0,151.0,11.0
393.0,9.0,1.0,393.0,9.0,1.0,151.0,150.0,151.0,11.0
393.0,15.0,3.0,393.0,15.0,3.0,153.0,150.0,153.0,11.0
393.0,19.0,1.0,393.0,19.0,1.0,153.0,150.0,153.0,10.0
393.0,25.0,2.0,393.0,25.0,2.0,153.0,150.0,153.0,10.0
393.0,25.0,3.0,393.0,25.0,3.0,153.0,150.0,153.0,10.0
394.0,4.0,1.0,394.0,4.0,1.0,151.0,150.0,151.0,22.0
394.0,6.0,1.0,394.0,6.0,1.0,153.0,150.0,153.0,21.0
394.0,8.0,1.0,394.0,8.0,1.0,153.0,150.0,153.0,20.0
394.0,10.0,1.0,394.0,10.0,1.0,151.0,150.0,151.0,22.0
394.0,18.0,1.0,394.0,18.0,1.0,153.0,150.0,153.0,21.0
394.0,20.0,1.0,394.0,20.0,1.0,151.0,150.0,151.0,22.0
395.0,1.0,3.0,395.0,1.0,3.0,151.0,150.0,151.0,23.0
395.0,3.0,1.0,395.0,3.0,1.0,151.0,150.0,151.0,1.0
395.0,7.0,1.0,395.0,7.0,1.0,153.0,150.0,153.0,1.0
395.0,11.0,1.0,395.0,11.0,1.0,151.0,150.0,151.0,2.0
395.0,15.0,1.0,395.0,15.0,1.0,151.0,150.0,151.0,2.0
395.0,21.0,2.0,395.0,21.0,2.0,153.0,150.0,153.0,2.0
395.0,21.0,3.0,395.0,21.0,3.0,153.0,150.0,153.0,2.0
396.0,8.0,1.0,396.0,8.0,1.0,151.0,150.0,151.0,5.0
396.0,10.0,1.0,396.0,10.0,1.0,153.0,150.0,153.0,3.0
396.0,16.0,1.0,396.0,16.0,1.0,153.0,150.0,153.0,4.0
396.0,18.0,2.0,396.0,18.0,2.0,151.0,150.0,151.0,5.0
396.0,24.0,1.0,396.0,24.0,1.0,153.0,150.0,153.0,6.0
396.0,26.0,2.0,396.0,26.0,2.0,153.0,150.0,153.0,5.0
397.0,3.0,3.0,397.0,3.0,3.0,151.0,150.0,151.0,6.0
397.0,3.0,4.0,397.0,3.0,4.0,151.0,150.0,151.0,6.0
397.0,13.0,1.0,397.0,13.0,1.0,151.0,150.0,151.0,8.0
397.0,15.0,1.0,397.0,15.0,1.0,153.0,150.0,153.0,6.0
397.0,17.0,1.0,397.0,17.0,1.0,153.0,150.0,153.0,7.0
397.0,21.0,2.0,397.0,21.0,2.0,153.0,150.0,153.0,8.0
398.0,1.0,1.0,398.0,1.0,1.0,151.0,150.0,151.0,19.0
398.0,3.0,1.0,398.0,3.0,1.0,151.0,150.0,151.0,21.0
398.0,5.0,1.0,398.0,5.0,1.0,153.0,150.0,153.0,17.0
398.0,7.0,3.0,398.0,7.0,3.0,153.0,150.0,153.0,21.0
398.0,9.0,2.0,398.0,9.0,2.0,153.0,150.0,153.0,19.0
398.0,9.0,3.0,398.0,9.0,3.0,153.0,150.0,153.0,20.0
398.0,11.0,1.0,398.0,11.0,1.0,151.0,150.0,151.0,19.0
398.0,13.0,2.0,398.0,13.0,2.0,153.0,150.0,153.0,16.0
398.0,19.0,1.0,398.0,19.0,1.0,151.0,150.0,151.0,16.0
398.0,23.0,1.0,398.0,23.0,1.0,153.0,150.0,153.0,19.0
398.0,25.0,1.0,398.0,25.0,1.0,153.0,150.0,153.0,19.0
399.0,2.0,1.0,399.0,2.0,1.0,151.0,150.0,151.0,4.0
399.0,4.0,3.0,399.0,4.0,3.0,151.0,150.0,151.0,4.0
399.0,6.0,4.0,399.0,6.0,4.0,153.0,150.0,153.0,4.0
399.0,8.0,1.0,399.0,8.0,1.0,151.0,150.0,151.0,4.0
399.0,10.0,1.0,399.0,10.0,1.0,151.0,150.0,151.0,4.0
399.0,14.0,3.0,399.0,14.0,3.0,153.0,150.0,153.0,4.0
399.0,14.0,7.0,399.0,14.0,7.0,153.0,150.0,153.0,4.0
399.0,16.0,1.0,399.0,16.0,1.0,151.0,150.0,151.0,3.0
399.0,20.0,2.0,399.0,20.0,2.0,151.0,150.0,151.0,3.0
399.0,20.0,4.0,399.0,20.0,4.0,151.0,150.0,151.0,3.0
399.0,22.0,1.0,399.0,22.0,1.0,151.0,150.0,151.0,3.0
399.0,26.0,1.0,399.0,26.0,1.0,153.0,150.0,153.0,3.0
400.0,5.0,1.0,400.0,5.0,1.0,151.0,150.0,151.0,23.0
400.0,5.0,4.0,400.0,5.0,4.0,151.0,150.0,151.0,23.0
400.0,9.0,1.0,400.0,9.0,1.0,151.0,150.0,151.0,24.0
400.0,9.0,3.0,400.0,9.0,3.0,151.0,150.0,151.0,24.0
400.0,15.0,1.0,400.0,15.0,1.0,151.0,150.0,151.0,25.0
400.0,17.0,3.0,400.0,17.0,3.0,153.0,150.0,153.0,26.0
400.0,17.0,7.0,400.0,17.0,7.0,151.0,150.0,151.0,26.0
400.0,21.0,1.0,400.0,21.0,1.0,151.0,150.0,151.0,25.0
401.0,2.0,1.0,401.0,2.0,1.0,151.0,150.0,151.0,21.0
401.0,4.0,1.0,401.0,4.0,1.0,151.0,150.0,151.0,21.0
401.0,6.0,1.0,401.0,6.0,1.0,151.0,150.0,151.0,21.0
401.0,10.0,1.0,401.0,10.0,1.0,153.0,150.0,153.0,22.0
401.0,12.0,3.0,401.0,12.0,3.0,153.0,150.0,153.0,22.0
401.0,14.0,2.0,401.0,14.0,2.0,151.0,150.0,151.0,22.0
401.0,14.0,3.0,401.0,14.0,3.0,151.0,150.0,151.0,22.0
401.0,18.0,2.0,401.0,18.0,2.0,153.0,150.0,153.0,22.0
401.0,18.0,3.0,401.0,18.0,3.0,153.0,150.0,153.0,22.0
401.0,18.0,4.0,401.0,18.0,4.0,151.0,150.0,151.0,23.0
401.0,20.0,1.0,401.0,20.0,1.0,151.0,150.0,151.0,22.0
401.0,22.0,1.0,401.0,22.0,1.0,153.0,150.0,153.0,22.0
401.0,26.0,5.0,401.0,26.0,5.0,153.0,150.0,153.0,23.0
402.0,1.0,3.0,402.0,1.0,3.0,151.0,150.0,151.0,18.0
402.0,3.0,8.0,402.0,3.0,8.0,153.0,150.0,153.0,18.0
402.0,5.0,1.0,402.0,5.0,1.0,151.0,150.0,151.0,18.0
402.0,7.0,1.0,402.0,7.0,1.0,153.0,150.0,153.0,19.0
402.0,11.0,12.0,402.0,11.0,12.0,153.0,150.0,153.0,18.0
402.0,11.0,15.0,402.0,11.0,15.0,153.0,150.0,153.0,19.0
402.0,13.0,1.0,402.0,13.0,1.0,151.0,150.0,151.0,19.0
402.0,15.0,1.0,402.0,15.0,1.0,151.0,150.0,151.0,19.0
402.0,17.0,1.0,402.0,17.0,1.0,151.0,150.0,151.0,18.0
402.0,19.0,1.0,402.0,19.0,1.0,151.0,150.0,151.0,19.0
402.0,21.0,1.0,402.0,21.0,1.0,151.0,150.0,151.0,21.0
402.0,21.0,3.0,402.0,21.0,3.0,151.0,150.0,151.0,21.0
402.0,21.0,4.0,402.0,21.0,4.0,151.0,150.0,151.0,21.0
402.0,23.0,10.0,402.0,23.0,10.0,151.0,150.0,151.0,21.0
402.0,25.0,3.0,402.0,25.0,3.0,153.0,150.0,153.0,21.0
403.0,2.0,3.0,403.0,2.0,3.0,144.0,140.0,144.0,19.0
403.0,2.0,7.0,403.0,2.0,7.0,144.0,140.0,144.0,16.0
403.0,4.0,3.0,403.0,4.0,3.0,142.0,140.0,142.0,16.0
403.0,6.0,3.0,403.0,6.0,3.0,144.0,140.0,144.0,16.0
403.0,8.0,4.0,403.0,8.0,4.0,142.0,140.0,142.0,17.0
403.0,10.0,1.0,403.0,10.0,1.0,144.0,140.0,144.0,17.0
404.0,2.0,1.0,404.0,2.0,1.0,144.0,140.0,144.0,20.0
404.0,4.0,2.0,404.0,4.0,2.0,144.0,140.0,144.0,21.0
404.0,6.0,2.0,404.0,6.0,2.0,144.0,140.0,144.0,20.0
404.0,10.0,2.0,404.0,10.0,2.0,144.0,140.0,144.0,20.0
404.0,12.0,3.0,404.0,12.0,3.0,144.0,140.0,144.0,21.0
404.0,16.0,3.0,404.0,16.0,3.0,142.0,140.0,142.0,20.0
404.0,18.0,2.0,404.0,18.0,2.0,142.0,140.0,142.0,21.0
404.0,18.0,5.0,404.0,18.0,5.0,142.0,140.0,142.0,21.0
404.0,24.0,1.0,404.0,24.0,1.0,142.0,140.0,142.0,21.0
404.0,26.0,2.0,404.0,26.0,2.0,142.0,140.0,142.0,20.0
405.0,1.0,1.0,405.0,1.0,1.0,142.0,140.0,142.0,26.0
405.0,17.0,2.0,405.0,17.0,2.0,144.0,140.0,144.0,26.0
405.0,23.0,1.0,405.0,23.0,1.0,144.0,140.0,144.0,5.0
405.0,25.0,3.0,405.0,25.0,3.0,144.0,140.0,144.0,4.0
406.0,2.0,1.0,406.0,2.0,1.0,142.0,140.0,142.0,22.0
406.0,4.0,2.0,406.0,4.0,2.0,142.0,140.0,142.0,23.0
406.0,8.0,1.0,406.0,8.0,1.0,142.0,140.0,142.0,22.0
406.0,10.0,1.0,406.0,10.0,1.0,142.0,140.0,142.0,22.0
406.0,14.0,2.0,406.0,14.0,2.0,144.0,140.0,144.0,22.0
406.0,20.0,1.0,406.0,20.0,1.0,144.0,140.0,144.0,23.0
406.0,22.0,1.0,406.0,22.0,1.0,144.0,140.0,144.0,23.0
407.0,4.0,3.0,407.0,4.0,3.0,142.0,140.0,142.0,18.0
407.0,4.0,4.0,407.0,4.0,4.0,142.0,140.0,142.0,18.0
407.0,10.0,2.0,407.0,10.0,2.0,142.0,140.0,142.0,19.0
407.0,14.0,1.0,407.0,14.0,1.0,144.0,140.0,144.0,19.0
407.0,16.0,1.0,407.0,16.0,1.0,144.0,140.0,144.0,19.0
407.0,20.0,1.0,407.0,20.0,1.0,144.0,140.0,144.0,18.0
407.0,22.0,2.0,407.0,22.0,2.0,144.0,140.0,144.0,18.0
407.0,26.0,1.0,407.0,26.0,1.0,144.0,140.0,144.0,18.0
408.0,4.0,2.0,408.0,4.0,2.0,144.0,140.0,144.0,15.0
408.0,6.0,3.0,408.0,6.0,3.0,144.0,140.0,144.0,16.0
408.0,22.0,2.0,408.0,22.0,2.0,144.0,140.0,144.0,15.0
408.0,22.0,3.0,408.0,22.0,3.0,144.0,140.0,144.0,15.0
408.0,26.0,1.0,408.0,26.0,1.0,144.0,140.0,144.0,15.0
409.0,4.0,1.0,409.0,4.0,1.0,174.0,170.0,174.0,3.0
409.0,6.0,1.0,409.0,6.0,1.0,174.0,170.0,174.0,31.0
409.0,8.0,2.0,409.0,8.0,2.0,174.0,170.0,174.0,23.0
409.0,12.0,3.0,409.0,12.0,3.0,174.0,170.0,174.0,31.0
409.0,18.0,1.0,409.0,18.0,1.0,172.0,170.0,172.0,24.0
409.0,24.0,4.0,409.0,24.0,4.0,172.0,170.0,172.0,23.0
409.0,26.0,1.0,409.0,26.0,1.0,174.0,170.0,174.0,31.0
410.0,3.0,3.0,410.0,3.0,3.0,162.0,160.0,162.0,5.0
410.0,3.0,5.0,410.0,3.0,5.0,162.0,160.0,162.0,24.0
410.0,3.0,9.0,410.0,3.0,9.0,162.0,160.0,162.0,24.0
410.0,7.0,5.0,410.0,7.0,5.0,162.0,160.0,162.0,5.0
410.0,15.0,1.0,410.0,15.0,1.0,164.0,160.0,164.0,5.0
410.0,17.0,1.0,410.0,17.0,1.0,164.0,160.0,164.0,24.0
410.0,19.0,2.0,410.0,19.0,2.0,164.0,160.0,164.0,5.0
410.0,19.0,4.0,410.0,19.0,4.0,164.0,160.0,164.0,6.0
410.0,23.0,1.0,410.0,23.0,1.0,164.0,160.0,164.0,5.0
410.0,25.0,1.0,410.0,25.0,1.0,164.0,160.0,164.0,24.0
411.0,8.0,3.0,411.0,8.0,3.0,174.0,170.0,174.0,21.0
411.0,12.0,1.0,411.0,12.0,1.0,174.0,170.0,174.0,18.0
411.0,12.0,3.0,411.0,12.0,3.0,174.0,170.0,174.0,21.0
411.0,14.0,3.0,411.0,14.0,3.0,172.0,170.0,172.0,26.0
411.0,18.0,3.0,411.0,18.0,3.0,172.0,170.0,172.0,26.0
411.0,18.0,4.0,411.0,18.0,4.0,172.0,170.0,172.0,26.0
411.0,22.0,2.0,411.0,22.0,2.0,172.0,170.0,172.0,18.0
411.0,22.0,3.0,411.0,22.0,3.0,172.0,170.0,172.0,18.0
411.0,22.0,4.0,411.0,22.0,4.0,172.0,170.0,172.0,16.0
411.0,24.0,1.0,411.0,24.0,1.0,172.0,170.0,172.0,26.0
411.0,26.0,1.0,411.0,26.0,1.0,172.0,170.0,172.0,26.0
413.0,1.0,3.0,413.0,1.0,3.0,174.0,170.0,174.0,9.0
413.0,1.0,4.0,413.0,1.0,4.0,174.0,170.0,174.0,9.0
413.0,1.0,5.0,413.0,1.0,5.0,174.0,170.0,174.0,9.0
413.0,1.0,9.0,413.0,1.0,9.0,174.0,170.0,174.0,9.0
413.0,1.0,11.0,413.0,1.0,11.0,172.0,170.0,172.0,9.0
413.0,1.0,12.0,413.0,1.0,12.0,174.0,170.0,174.0,30.0
413.0,3.0,1.0,413.0,3.0,1.0,174.0,170.0,174.0,25.0
413.0,7.0,1.0,413.0,7.0,1.0,174.0,170.0,174.0,25.0
413.0,9.0,1.0,413.0,9.0,1.0,174.0,170.0,174.0,25.0
413.0,11.0,1.0,413.0,11.0,1.0,174.0,170.0,174.0,25.0
413.0,13.0,1.0,413.0,13.0,1.0,174.0,170.0,174.0,9.0
413.0,15.0,1.0,413.0,15.0,1.0,172.0,170.0,172.0,25.0
413.0,21.0,1.0,413.0,21.0,1.0,174.0,170.0,174.0,30.0
413.0,25.0,1.0,413.0,25.0,1.0,172.0,170.0,172.0,25.0
414.0,3.0,1.0,414.0,3.0,1.0,164.0,160.0,164.0,20.0
414.0,7.0,1.0,414.0,7.0,1.0,164.0,160.0,164.0,20.0
414.0,7.0,6.0,414.0,7.0,6.0,164.0,160.0,164.0,20.0
414.0,9.0,1.0,414.0,9.0,1.0,164.0,160.0,164.0,14.0
414.0,11.0,5.0,414.0,11.0,5.0,164.0,160.0,164.0,15.0
414.0,13.0,1.0,414.0,13.0,1.0,164.0,160.0,164.0,14.0
414.0,17.0,1.0,414.0,17.0,1.0,162.0,160.0,162.0,15.0
414.0,19.0,1.0,414.0,19.0,1.0,162.0,160.0,162.0,16.0
414.0,21.0,1.0,414.0,21.0,1.0,162.0,160.0,162.0,16.0
414.0,23.0,1.0,414.0,23.0,1.0,162.0,160.0,162.0,15.0
414.0,25.0,1.0,414.0,25.0,1.0,162.0,160.0,162.0,14.0
415.0,2.0,1.0,415.0,2.0,1.0,164.0,160.0,164.0,4.0
415.0,2.0,2.0,415.0,2.0,2.0,162.0,160.0,162.0,4.0
415.0,4.0,2.0,415.0,4.0,2.0,164.0,160.0,164.0,5.0
415.0,4.0,4.0,415.0,4.0,4.0,164.0,160.0,164.0,5.0
415.0,6.0,1.0,415.0,6.0,1.0,164.0,160.0,164.0,4.0
415.0,6.0,2.0,415.0,6.0,2.0,164.0,160.0,164.0,24.0
415.0,6.0,3.0,415.0,6.0,3.0,164.0,160.0,164.0,24.0
415.0,6.0,4.0,415.0,6.0,4.0,164.0,160.0,164.0,24.0
415.0,8.0,1.0,415.0,8.0,1.0,164.0,160.0,164.0,24.0
415.0,10.0,1.0,415.0,10.0,1.0,164.0,160.0,164.0,24.0
415.0,14.0,3.0,415.0,14.0,3.0,162.0,160.0,162.0,6.0
415.0,16.0,4.0,415.0,16.0,4.0,162.0,160.0,162.0,24.0
415.0,18.0,6.0,415.0,18.0,6.0,162.0,160.0,162.0,4.0
415.0,18.0,7.0,415.0,18.0,7.0,162.0,160.0,162.0,4.0
415.0,20.0,4.0,415.0,20.0,4.0,162.0,160.0,162.0,24.0
415.0,24.0,1.0,415.0,24.0,1.0,162.0,160.0,162.0,24.0
416.0,2.0,1.0,416.0,2.0,1.0,162.0,160.0,162.0,3.0
416.0,4.0,1.0,416.0,4.0,1.0,162.0,160.0,162.0,20.0
416.0,6.0,1.0,416.0,6.0,1.0,162.0,160.0,162.0,2.0
416.0,8.0,1.0,416.0,8.0,1.0,162.0,160.0,162.0,3.0
416.0,10.0,1.0,416.0,10.0,1.0,162.0,160.0,162.0,20.0
416.0,14.0,1.0,416.0,14.0,1.0,164.0,160.0,164.0,3.0
416.0,14.0,3.0,416.0,14.0,3.0,164.0,160.0,164.0,3.0
416.0,22.0,1.0,416.0,22.0,1.0,164.0,160.0,164.0,20.0
416.0,22.0,3.0,416.0,22.0,3.0,164.0,160.0,164.0,3.0
416.0,22.0,6.0,416.0,22.0,6.0,164.0,160.0,164.0,3.0
416.0,24.0,1.0,416.0,24.0,1.0,164.0,160.0,164.0,20.0
416.0,24.0,3.0,416.0,24.0,3.0,164.0,160.0,164.0,2.0
416.0,26.0,1.0,416.0,26.0,1.0,164.0,160.0,164.0,20.0
417.0,1.0,1.0,417.0,1.0,1.0,164.0,160.0,164.0,16.0
417.0,3.0,1.0,417.0,3.0,1.0,164.0,160.0,164.0,18.0
417.0,3.0,3.0,417.0,3.0,3.0,164.0,160.0,164.0,7.0
417.0,5.0,4.0,417.0,5.0,4.0,164.0,160.0,164.0,18.0
417.0,9.0,1.0,417.0,9.0,1.0,164.0,160.0,164.0,18.0
417.0,9.0,2.0,417.0,9.0,2.0,164.0,160.0,164.0,7.0
417.0,9.0,3.0,417.0,9.0,3.0,164.0,160.0,164.0,7.0
417.0,11.0,1.0,417.0,11.0,1.0,164.0,160.0,164.0,18.0
417.0,11.0,2.0,417.0,11.0,2.0,164.0,160.0,164.0,8.0
417.0,11.0,3.0,417.0,11.0,3.0,164.0,160.0,164.0,18.0
417.0,13.0,3.0,417.0,13.0,3.0,162.0,160.0,162.0,13.0
417.0,13.0,5.0,417.0,13.0,5.0,162.0,160.0,162.0,8.0
417.0,15.0,1.0,417.0,15.0,1.0,162.0,160.0,162.0,7.0
417.0,19.0,1.0,417.0,19.0,1.0,162.0,160.0,162.0,16.0
417.0,25.0,1.0,417.0,25.0,1.0,162.0,160.0,162.0,16.0
418.0,4.0,3.0,418.0,4.0,3.0,164.0,160.0,164.0,6.0
418.0,4.0,4.0,418.0,4.0,4.0,164.0,160.0,164.0,6.0
418.0,6.0,1.0,418.0,6.0,1.0,162.0,160.0,162.0,5.0
418.0,12.0,1.0,418.0,12.0,1.0,164.0,160.0,164.0,5.0
418.0,12.0,2.0,418.0,12.0,2.0,164.0,160.0,164.0,5.0
418.0,14.0,3.0,418.0,14.0,3.0,162.0,160.0,162.0,6.0
418.0,16.0,1.0,418.0,16.0,1.0,164.0,160.0,164.0,18.0
418.0,16.0,2.0,418.0,16.0,2.0,164.0,160.0,164.0,6.0
418.0,16.0,3.0,418.0,16.0,3.0,164.0,160.0,164.0,6.0
418.0,18.0,1.0,418.0,18.0,1.0,164.0,160.0,164.0,18.0
418.0,20.0,4.0,418.0,20.0,4.0,164.0,160.0,164.0,5.0
418.0,22.0,1.0,418.0,22.0,1.0,162.0,160.0,162.0,5.0
418.0,26.0,1.0,418.0,26.0,1.0,162.0,160.0,162.0,13.0
418.0,26.0,6.0,418.0,26.0,6.0,162.0,160.0,162.0,18.0
419.0,4.0,1.0,419.0,4.0,1.0,162.0,160.0,162.0,8.0
419.0,12.0,2.0,419.0,12.0,2.0,162.0,160.0,162.0,4.0
419.0,14.0,1.0,419.0,14.0,1.0,162.0,160.0,162.0,12.0
419.0,20.0,1.0,419.0,20.0,1.0,164.0,160.0,164.0,4.0
419.0,24.0,3.0,419.0,24.0,3.0,164.0,160.0,164.0,4.0
419.0,26.0,4.0,419.0,26.0,4.0,164.0,160.0,164.0,4.0
420.0,2.0,1.0,420.0,2.0,1.0,172.0,170.0,172.0,1.0
420.0,8.0,1.0,420.0,8.0,1.0,174.0,170.0,174.0,30.0
420.0,20.0,1.0,420.0,20.0,1.0,174.0,170.0,174.0,1.0
420.0,26.0,3.0,420.0,26.0,3.0,174.0,170.0,174.0,1.0
421.0,2.0,1.0,421.0,2.0,1.0,162.0,160.0,162.0,17.0
421.0,2.0,4.0,421.0,2.0,4.0,162.0,160.0,162.0,17.0
421.0,6.0,1.0,421.0,6.0,1.0,164.0,160.0,164.0,17.0
421.0,8.0,1.0,421.0,8.0,1.0,164.0,160.0,164.0,24.0
421.0,10.0,3.0,421.0,10.0,3.0,162.0,160.0,162.0,18.0
421.0,18.0,1.0,421.0,18.0,1.0,162.0,160.0,162.0,24.0
421.0,20.0,1.0,421.0,20.0,1.0,164.0,160.0,164.0,24.0
421.0,20.0,3.0,421.0,20.0,3.0,164.0,160.0,164.0,18.0
421.0,22.0,1.0,421.0,22.0,1.0,162.0,160.0,162.0,18.0
421.0,24.0,1.0,421.0,24.0,1.0,162.0,160.0,162.0,18.0
421.0,26.0,3.0,421.0,26.0,3.0,164.0,160.0,164.0,18.0
421.0,26.0,4.0,421.0,26.0,4.0,164.0,160.0,164.0,9.0
421.0,26.0,5.0,421.0,26.0,5.0,164.0,160.0,164.0,23.0
422.0,1.0,1.0,422.0,1.0,1.0,162.0,160.0,162.0,30.0
422.0,3.0,1.0,422.0,3.0,1.0,162.0,160.0,162.0,21.0
422.0,5.0,3.0,422.0,5.0,3.0,162.0,160.0,162.0,27.0
422.0,5.0,5.0,422.0,5.0,5.0,162.0,160.0,162.0,30.0
422.0,7.0,1.0,422.0,7.0,1.0,162.0,160.0,162.0,30.0
422.0,11.0,1.0,422.0,11.0,1.0,162.0,160.0,162.0,27.0
422.0,15.0,1.0,422.0,15.0,1.0,164.0,160.0,164.0,30.0
422.0,19.0,1.0,422.0,19.0,1.0,164.0,160.0,164.0,21.0
422.0,21.0,1.0,422.0,21.0,1.0,164.0,160.0,164.0,30.0
422.0,23.0,1.0,422.0,23.0,1.0,164.0,160.0,164.0,30.0
422.0,25.0,1.0,422.0,25.0,1.0,164.0,160.0,164.0,30.0
423.0,2.0,2.0,423.0,2.0,2.0,164.0,160.0,164.0,30.0
423.0,2.0,3.0,423.0,2.0,3.0,164.0,160.0,164.0,30.0
423.0,4.0,2.0,423.0,4.0,2.0,164.0,160.0,164.0,30.0
423.0,6.0,1.0,423.0,6.0,1.0,164.0,160.0,164.0,30.0
423.0,6.0,3.0,423.0,6.0,3.0,164.0,160.0,164.0,21.0
423.0,6.0,4.0,423.0,6.0,4.0,164.0,160.0,164.0,30.0
423.0,10.0,2.0,423.0,10.0,2.0,164.0,160.0,164.0,30.0
423.0,10.0,4.0,423.0,10.0,4.0,164.0,160.0,164.0,21.0
423.0,12.0,1.0,423.0,12.0,1.0,164.0,160.0,164.0,30.0
423.0,14.0,3.0,423.0,14.0,3.0,162.0,160.0,162.0,30.0
423.0,16.0,1.0,423.0,16.0,1.0,162.0,160.0,162.0,19.0
423.0,20.0,3.0,423.0,20.0,3.0,162.0,160.0,162.0,19.0
423.0,22.0,1.0,423.0,22.0,1.0,162.0,160.0,162.0,30.0
423.0,22.0,3.0,423.0,22.0,3.0,162.0,160.0,162.0,19.0
423.0,24.0,1.0,423.0,24.0,1.0,162.0,160.0,162.0,21.0
423.0,26.0,1.0,423.0,26.0,1.0,162.0,160.0,162.0,30.0
424.0,2.0,1.0,424.0,2.0,1.0,172.0,170.0,172.0,24.0
424.0,6.0,1.0,424.0,6.0,1.0,172.0,170.0,172.0,24.0
424.0,8.0,5.0,424.0,8.0,5.0,172.0,170.0,172.0,31.0
424.0,10.0,1.0,424.0,10.0,1.0,172.0,170.0,172.0,31.0
424.0,14.0,2.0,424.0,14.0,2.0,172.0,170.0,172.0,3.0
424.0,16.0,1.0,424.0,16.0,1.0,174.0,170.0,174.0,2.0
424.0,18.0,1.0,424.0,18.0,1.0,174.0,170.0,174.0,3.0
424.0,22.0,1.0,424.0,22.0,1.0,174.0,170.0,174.0,24.0
424.0,26.0,1.0,424.0,26.0,1.0,174.0,170.0,174.0,3.0
424.0,26.0,2.0,424.0,26.0,2.0,174.0,170.0,174.0,3.0
425.0,2.0,2.0,425.0,2.0,2.0,162.0,160.0,162.0,6.0
425.0,4.0,1.0,425.0,4.0,1.0,162.0,160.0,162.0,31.0
425.0,8.0,2.0,425.0,8.0,2.0,162.0,160.0,162.0,9.0
425.0,10.0,1.0,425.0,10.0,1.0,164.0,160.0,164.0,9.0
425.0,12.0,1.0,425.0,12.0,1.0,162.0,160.0,162.0,31.0
425.0,14.0,1.0,425.0,14.0,1.0,164.0,160.0,164.0,31.0
425.0,16.0,1.0,425.0,16.0,1.0,164.0,160.0,164.0,31.0
425.0,18.0,1.0,425.0,18.0,1.0,164.0,160.0,164.0,31.0
425.0,20.0,1.0,425.0,20.0,1.0,162.0,160.0,162.0,9.0
425.0,22.0,4.0,425.0,22.0,4.0,162.0,160.0,162.0,6.0
425.0,24.0,1.0,425.0,24.0,1.0,164.0,160.0,164.0,6.0
425.0,26.0,1.0,425.0,26.0,1.0,164.0,160.0,164.0,7.0
426.0,1.0,1.0,426.0,1.0,1.0,164.0,160.0,164.0,17.0
426.0,5.0,2.0,426.0,5.0,2.0,164.0,160.0,164.0,2.0
426.0,5.0,6.0,426.0,5.0,6.0,164.0,160.0,164.0,23.0
426.0,5.0,7.0,426.0,5.0,7.0,164.0,160.0,164.0,23.0
426.0,7.0,2.0,426.0,7.0,2.0,164.0,160.0,164.0,2.0
426.0,7.0,3.0,426.0,7.0,3.0,164.0,160.0,164.0,23.0
426.0,11.0,1.0,426.0,11.0,1.0,164.0,160.0,164.0,22.0
426.0,13.0,1.0,426.0,13.0,1.0,164.0,160.0,164.0,22.0
426.0,17.0,1.0,426.0,17.0,1.0,162.0,160.0,162.0,17.0
426.0,19.0,1.0,426.0,19.0,1.0,162.0,160.0,162.0,18.0
